threads,processes,griddim,blocos,duration,io_alocation
4,8,0,0,54.084525,55.859987
4,8,0,0,54.630883,56.384458
4,8,0,0,52.61407,54.094883
4,8,0,0,56.079912,57.57875
4,8,0,0,54.601779,56.426523
4,8,0,0,52.617313,54.435175
4,8,0,0,54.069094,55.867712
4,8,0,0,54.096854,55.782501
4,8,0,0,53.556918,55.260026
4,8,0,0,53.631659,55.50019
4,8,0,0,53.238653,55.043255
4,8,0,0,52.846959,54.534392
8,8,0,0,42.280963,43.702375
8,8,0,0,41.935461,43.03044
8,8,0,0,42.058142,43.5045
8,8,0,0,42.332203,43.990621
8,8,0,0,41.540367,43.301485
8,8,0,0,40.76568,42.517784
8,8,0,0,41.709968,43.396545
8,8,0,0,42.147754,43.436918
8,8,0,0,42.737859,44.43949
8,8,0,0,39.559956,41.252297
8,8,0,0,42.463093,44.167
8,8,0,0,41.300776,43.006088
8,8,0,0,41.35309,43.093827
8,8,0,0,41.47058,43.14039
8,8,0,0,41.352288,42.72056
16,8,0,0,40.3569,42.263419
16,8,0,0,38.602477,40.228516
16,8,0,0,38.083323,39.833375
16,8,0,0,41.487938,43.331859
16,8,0,0,38.79812,40.4736
16,8,0,0,40.381286,41.831064
16,8,0,0,40.105801,41.79674
16,8,0,0,39.781654,41.533459
16,8,0,0,39.196433,40.878571
16,8,0,0,40.830886,42.520729
16,8,0,0,41.545137,43.224535
16,8,0,0,37.080028,38.600873
16,8,0,0,40.365069,42.140697
16,8,0,0,38.4252,40.117849
16,8,0,0,38.65102,40.415454
32,8,0,0,38.216027,39.907154
32,8,0,0,37.495001,39.107059
32,8,0,0,39.604786,41.060928
32,8,0,0,36.252731,38.017658
32,8,0,0,38.557473,40.252733
32,8,0,0,39.821614,41.261559
32,8,0,0,35.947475,37.689541
32,8,0,0,38.450067,40.065299
32,8,0,0,38.549992,40.032936
32,8,0,0,39.082453,40.651776
32,8,0,0,38.096416,39.846693
32,8,0,0,38.656203,40.426271
32,8,0,0,39.308156,41.04864
32,8,0,0,38.72023,40.411634
32,8,0,0,38.12778,39.899469
1,16,0,0,86.63727,89.871079
1,16,0,0,89.213706,92.354365
1,16,0,0,90.326963,93.553959
1,16,0,0,89.310419,92.672517
1,16,0,0,89.007743,92.335228
1,16,0,0,88.900724,92.185929
1,16,0,0,90.680539,94.023601
1,16,0,0,82.703315,85.803154
1,16,0,0,79.568552,82.887159
1,16,0,0,84.884629,88.162482
1,16,0,0,92.764597,95.941895
1,16,0,0,81.080003,84.395517
1,16,0,0,91.968308,95.171644
1,16,0,0,91.841956,95.020808
1,16,0,0,86.837117,90.127046
2,16,0,0,92.522535,95.806962
2,16,0,0,95.523369,98.56297
2,16,0,0,91.359991,94.70158
2,16,0,0,94.488224,97.875019
2,16,0,0,92.909682,96.010248
2,16,0,0,93.001687,96.179104
2,16,0,0,95.104381,98.379199
2,16,0,0,94.872317,98.140963
2,16,0,0,93.781385,97.148682
2,16,0,0,95.292824,98.60023
2,16,0,0,93.796967,97.119739
2,16,0,0,94.132125,97.511672
2,16,0,0,92.323378,95.576937
2,16,0,0,97.286193,100.616183
2,16,0,0,94.199547,97.487358
4,16,0,0,101.58106,104.787395
4,16,0,0,100.392025,103.701328
4,16,0,0,100.726706,103.385554
4,16,0,0,100.591664,103.809692
4,16,0,0,100.400269,103.436621
4,16,0,0,100.524531,103.896597
4,16,0,0,98.587231,101.932059
4,16,0,0,102.395553,105.671662
