size,f,threads,duration,io_alocation
512,3,32,0.110546,0.128809
512,3,32,0.112894,0.128863
512,3,32,0.110361,0.127929
512,3,32,0.109472,0.125605
512,3,32,0.108716,0.125013
1024,3,32,0.417576,0.481999
1024,3,32,0.422141,0.486787
1024,3,32,0.430626,0.496405
1024,3,32,0.434365,0.501693
1024,3,32,0.432356,0.496496
1024,3,32,0.423846,0.49556
1024,3,32,0.430682,0.494743
1024,3,32,0.426228,0.490354
1024,3,32,0.428667,0.492799
1024,3,32,0.43157,0.49632
2048,3,32,1.697248,1.958169
2048,3,32,1.687621,1.944229
2048,3,32,1.706794,1.971332
2048,3,32,1.698004,1.959048
2048,3,32,1.704287,1.962658
2048,3,32,1.6742,1.932408
2048,3,32,1.683646,1.942742
2048,3,32,1.673315,1.937565
2048,3,32,1.667863,1.933037
2048,3,32,1.687077,1.947166
4096,3,32,6.725722,7.769029
4096,3,32,6.722026,7.752736
4096,3,32,6.734918,7.786637
4096,3,32,6.687559,7.723602
4096,3,32,6.76529,7.797781
4096,3,32,6.673267,7.706142
4096,3,32,6.71135,7.74861
4096,3,32,6.738377,7.770433
4096,3,32,6.703651,7.745267
4096,3,32,6.713677,7.749851
8192,3,32,26.524734,30.65632
8192,3,32,26.804841,30.941192
8192,3,32,26.502037,30.622854
8192,3,32,26.683787,30.83172
8192,3,32,26.502065,30.628321
8192,3,32,26.619661,30.767945
8192,3,32,26.586785,30.71205
8192,3,32,26.828117,31.021286
8192,3,32,26.68454,30.835243
8192,3,32,26.56283,30.696755
