size,f,threads,duration,io_alocation
512,3,4,0.145795,0.175638
512,3,4,0.07147,0.079602
512,3,4,0.07162,0.079235
512,3,4,0.077887,0.085422
512,3,4,0.076767,0.083885
512,3,4,0.077185,0.0846
512,3,4,0.072087,0.079042
512,3,4,0.078448,0.085361
1024,3,4,0.277173,0.307443
1024,3,4,0.291736,0.324792
1024,3,4,0.374033,0.405407
1024,3,4,0.573302,0.63583
1024,3,4,0.563761,0.623908
1024,3,4,0.563645,0.624183
1024,3,4,0.567192,0.649684
1024,3,4,0.44038,0.500502
1024,3,4,0.273234,0.303467
1024,3,4,0.278247,0.309652
2048,3,4,1.079181,1.199702
2048,3,4,2.238325,2.38022
2048,3,4,1.425286,1.674492
2048,3,4,2.129805,2.257116
2048,3,4,2.23219,2.470625
2048,3,4,2.234269,2.489931
2048,3,4,2.225175,2.463379
2048,3,4,2.237582,2.482009
2048,3,4,2.234526,2.483105
2048,3,4,2.231773,2.475086
4096,3,4,8.897011,9.873319
4096,3,4,6.804062,7.425935
4096,3,4,7.699644,8.66184
4096,3,4,6.734719,7.48403
4096,3,4,6.801238,7.784268
4096,3,4,7.059392,8.032078
4096,3,4,6.952266,7.42361
4096,3,4,6.780918,7.48701
4096,3,4,6.909631,7.48428
4096,3,4,6.678272,7.50676
8192,3,4,30.755967,33.358793
8192,3,4,31.885051,35.75508
8192,3,4,28.234514,30.772644
8192,3,4,29.553048,33.059439
8192,3,4,27.051236,29.98045
8192,3,4,27.137134,29.613949
8192,3,4,26.835034,29.593875
8192,3,4,26.144425,29.119812
8192,3,4,25.621985,28.776743
8192,3,4,31.054428,33.547891
16,3,8,0.000449,0.00051
16,3,8,0.000248,0.000302
16,3,8,0.000252,0.000303
16,3,8,0.000254,0.000302
16,3,8,0.000261,0.000311
16,3,8,0.000262,0.000314
16,3,8,0.000209,0.00026
16,3,8,0.000235,0.000284
16,3,8,0.000239,0.000286
16,3,8,0.000229,0.000299
32,3,8,0.000481,0.000557
32,3,8,0.000503,0.000574
32,3,8,0.00057,0.000683
32,3,8,0.000462,0.000537
32,3,8,0.000489,0.000565
32,3,8,0.000462,0.000534
32,3,8,0.000453,0.00053
32,3,8,0.000423,0.000498
32,3,8,0.00044,0.000523
32,3,8,0.000414,0.000491
64,3,8,0.001298,0.001478
64,3,8,0.001366,0.001538
64,3,8,0.001254,0.001429
64,3,8,0.001282,0.001459
64,3,8,0.001115,0.001298
64,3,8,0.001265,0.001438
64,3,8,0.001223,0.001405
64,3,8,0.002516,0.002691
64,3,8,0.001307,0.001489
64,3,8,0.0011,0.00128
128,3,8,0.004932,0.005514
128,3,8,0.003852,0.004415
128,3,8,0.004048,0.004632
128,3,8,0.004387,0.004956
128,3,8,0.004758,0.005343
128,3,8,0.003767,0.00427
128,3,8,0.003918,0.004372
128,3,8,0.003913,0.004416
128,3,8,0.003466,0.003922
128,3,8,0.003116,0.003575
256,3,8,0.012202,0.014071
256,3,8,0.012673,0.014422
256,3,8,0.012451,0.014286
256,3,8,0.012818,0.014633
256,3,8,0.012476,0.014194
256,3,8,0.012842,0.014576
256,3,8,0.012554,0.014391
256,3,8,0.012373,0.014274
256,3,8,0.012731,0.014543
256,3,8,0.012067,0.01388
512,3,8,0.048213,0.055619
512,3,8,0.048099,0.05511
512,3,8,0.047757,0.0548
512,3,8,0.047938,0.055002
512,3,8,0.047633,0.054493
512,3,8,0.048015,0.055498
512,3,8,0.048062,0.055762
512,3,8,0.091367,0.118476
512,3,8,0.048352,0.055829
512,3,8,0.071042,0.098488
1024,3,8,0.194053,0.223395
1024,3,8,0.334084,0.365026
1024,3,8,0.401548,0.460857
1024,3,8,0.400281,0.462722
1024,3,8,0.410926,0.47206
1024,3,8,0.401147,0.461969
1024,3,8,0.404031,0.463366
1024,3,8,0.373253,0.45151
1024,3,8,0.192142,0.222763
1024,3,8,0.191295,0.220246
2048,3,8,1.190012,1.355722
2048,3,8,1.604366,1.847479
2048,3,8,0.757683,0.981204
2048,3,8,0.758737,0.919344
2048,3,8,1.600724,1.760298
2048,3,8,1.451116,1.693699
2048,3,8,0.90985,1.053624
2048,3,8,1.606694,1.850406
2048,3,8,1.022201,1.270453
2048,3,8,1.245681,1.406564
4096,3,8,5.051694,6.034131
4096,3,8,4.782057,5.24802
4096,3,8,5.033016,6.022509
4096,3,8,4.789907,5.325435
4096,3,8,4.791061,5.262034
4096,3,8,5.03526,6.008943
4096,3,8,4.794345,5.699588
4096,3,8,5.096928,5.766142
4096,3,8,5.043139,6.018607
4096,3,8,4.888879,5.352933
8192,3,8,19.192153,22.238916
8192,3,8,19.658597,21.896438
8192,3,8,20.174279,22.730652
8192,3,8,19.630427,22.78393
8192,3,8,19.300582,21.704692
8192,3,8,20.125343,22.74177
8192,3,8,20.084917,22.774784
8192,3,8,19.647185,22.441752
8192,3,8,20.284623,22.873484
8192,3,8,19.166922,21.669266
16,3,16,0.000556,0.000617
16,3,16,0.000379,0.000431
16,3,16,0.000391,0.000441
16,3,16,0.000359,0.00041
16,3,16,0.000376,0.000425
16,3,16,0.000326,0.000377
16,3,16,0.000574,0.000623
16,3,16,0.000324,0.000374
16,3,16,0.000327,0.000379
16,3,16,0.000323,0.000374
32,3,16,0.000488,0.000562
32,3,16,0.001181,0.001375
32,3,16,0.001374,0.00157
32,3,16,0.001265,0.001472
32,3,16,0.001304,0.001543
32,3,16,0.001151,0.001356
32,3,16,0.00154,0.001737
32,3,16,0.001216,0.001413
32,3,16,0.001394,0.001594
32,3,16,0.001213,0.001414
64,3,16,0.003001,0.003476
64,3,16,0.003008,0.003446
64,3,16,0.002991,0.003458
64,3,16,0.003884,0.004552
64,3,16,0.002828,0.003277
64,3,16,0.002626,0.003111
64,3,16,0.002543,0.003173
64,3,16,0.002096,0.002414
64,3,16,0.002134,0.002453
64,3,16,0.002439,0.002766
128,3,16,0.006565,0.007632
128,3,16,0.004928,0.005796
128,3,16,0.00423,0.004854
128,3,16,0.003398,0.003953
128,3,16,0.003225,0.003744
128,3,16,0.003386,0.00386
128,3,16,0.003422,0.003901
128,3,16,0.003425,0.003939
128,3,16,0.003779,0.004227
128,3,16,0.008471,0.010272
256,3,16,0.015549,0.018981
256,3,16,0.012131,0.013953
256,3,16,0.012255,0.014008
256,3,16,0.012352,0.014217
256,3,16,0.012017,0.013824
256,3,16,0.01281,0.014638
256,3,16,0.013219,0.015057
256,3,16,0.012092,0.013906
256,3,16,0.012169,0.014008
256,3,16,0.012049,0.013883
512,3,16,0.047035,0.054393
512,3,16,0.047893,0.054857
512,3,16,0.047403,0.054242
512,3,16,0.047692,0.055342
512,3,16,0.04751,0.054993
512,3,16,0.083462,0.112236
512,3,16,0.047399,0.054569
512,3,16,0.047934,0.055126
512,3,16,0.047447,0.055199
512,3,16,0.04719,0.054049
1024,3,16,0.191708,0.220063
1024,3,16,0.191784,0.224349
1024,3,16,0.194146,0.227192
1024,3,16,0.195869,0.228978
1024,3,16,0.392989,0.452986
1024,3,16,0.187986,0.247457
1024,3,16,0.194642,0.228828
1024,3,16,0.190107,0.224277
1024,3,16,0.196753,0.303335
1024,3,16,0.187806,0.218014
2048,3,16,1.23604,1.355445
2048,3,16,1.577855,1.823824
2048,3,16,0.754796,0.946435
2048,3,16,0.750231,0.913427
2048,3,16,1.505706,1.670019
2048,3,16,1.517224,1.775177
2048,3,16,0.756578,0.896661
2048,3,16,0.752603,0.901403
2048,3,16,1.575929,1.842027
2048,3,16,1.284173,1.541741
4096,3,16,4.796394,5.279792
4096,3,16,5.062541,5.568141
4096,3,16,5.057152,6.004682
4096,3,16,4.782716,5.247224
4096,3,16,5.043964,5.599779
4096,3,16,5.051033,6.015185
4096,3,16,4.782796,5.248613
4096,3,16,4.793781,5.264275
4096,3,16,4.829257,5.288375
4096,3,16,4.862164,5.322717
8192,3,16,19.464862,22.574427
8192,3,16,19.984936,22.750035
8192,3,16,19.211145,21.853897
8192,3,16,18.772103,21.615183
8192,3,16,20.255524,22.616584
8192,3,16,19.312322,22.437956
8192,3,16,19.464136,22.781613
8192,3,16,19.553603,21.794844
8192,3,16,20.259068,22.824503
8192,3,16,19.061623,22.465323
16,3,32,0.000753,0.000812
16,3,32,0.000721,0.000772
16,3,32,0.00073,0.000779
16,3,32,0.000576,0.000627
16,3,32,0.000593,0.000641
16,3,32,0.000572,0.000622
16,3,32,0.000958,0.001005
16,3,32,0.000653,0.000701
16,3,32,0.000564,0.000611
16,3,32,0.000573,0.000621
32,3,32,0.000623,0.000696
32,3,32,0.000569,0.000642
32,3,32,0.000558,0.000629
32,3,32,0.00091,0.000978
32,3,32,0.000529,0.000598
32,3,32,0.000536,0.000603
32,3,32,0.000587,0.000653
32,3,32,0.00075,0.000817
32,3,32,0.00094,0.00101
32,3,32,0.000588,0.000659
64,3,32,0.001218,0.001375
64,3,32,0.001244,0.001395
64,3,32,0.001206,0.001363
64,3,32,0.001228,0.001391
64,3,32,0.001165,0.001324
64,3,32,0.001158,0.001316
64,3,32,0.00137,0.001528
64,3,32,0.001368,0.001544
64,3,32,0.001153,0.001309
64,3,32,0.001302,0.001456
128,3,32,0.003882,0.004432
128,3,32,0.003746,0.004259
128,3,32,0.003467,0.003977
128,3,32,0.003698,0.004207
128,3,32,0.003504,0.00402
128,3,32,0.003751,0.004273
128,3,32,0.003469,0.003999
128,3,32,0.003206,0.003729
128,3,32,0.003343,0.003818
128,3,32,0.003507,0.003959
256,3,32,0.012373,0.014128
256,3,32,0.012164,0.013944
256,3,32,0.012073,0.013828
256,3,32,0.012159,0.013934
256,3,32,0.012134,0.013992
256,3,32,0.012221,0.014075
256,3,32,0.012184,0.014034
256,3,32,0.013273,0.015097
256,3,32,0.012179,0.014472
256,3,32,0.012752,0.01462
512,3,32,0.047409,0.05479
512,3,32,0.047283,0.054413
512,3,32,0.04746,0.054995
512,3,32,0.047384,0.054757
512,3,32,0.080108,0.107128
512,3,32,0.047384,0.054278
512,3,32,0.047649,0.054839
512,3,32,0.098862,0.10657
512,3,32,0.099027,0.114517
512,3,32,0.098916,0.115337
1024,3,32,0.391815,0.451959
1024,3,32,0.396114,0.455872
1024,3,32,0.394612,0.472307
1024,3,32,0.394093,0.455277
1024,3,32,0.394458,0.454041
1024,3,32,0.371098,0.431895
1024,3,32,0.201385,0.288892
1024,3,32,0.188609,0.217948
1024,3,32,0.192297,0.224406
1024,3,32,0.188868,0.219148
2048,3,32,0.751249,0.865573
2048,3,32,1.58602,1.720536
2048,3,32,1.457144,1.701009
2048,3,32,0.788519,0.949998
2048,3,32,1.575106,1.817585
2048,3,32,1.175913,1.421681
2048,3,32,1.023563,1.14925
2048,3,32,1.582029,1.821007
2048,3,32,0.943897,1.192704
2048,3,32,1.247764,1.373596
4096,3,32,5.060452,6.014802
4096,3,32,4.787773,5.254855
4096,3,32,5.064464,6.033024
4096,3,32,4.787298,5.499361
4096,3,32,4.79873,5.26135
4096,3,32,4.827768,5.294871
4096,3,32,5.046811,5.998054
4096,3,32,4.784827,5.683061
4096,3,32,5.04188,5.654404
4096,3,32,5.038644,6.019471
8192,3,32,20.260945,22.124171
8192,3,32,20.095641,22.839472
8192,3,32,19.21241,21.915733
8192,3,32,19.819298,21.670414
8192,3,32,20.214162,22.69368
8192,3,32,19.875366,22.790756
8192,3,32,19.856788,21.68217
8192,3,32,20.216478,22.655291
8192,3,32,19.759319,22.783008
8192,3,32,20.21623,22.484895
