size,f,threads,duration,io_alocation
1024,1,8,0.433643,0.492639
1024,1,8,0.434414,0.494485
1024,1,8,0.42793,0.487112
1024,1,8,0.211768,0.239565
2048,1,8,0.98262,1.096606
2048,1,8,1.732495,1.971338
2048,1,8,1.083855,1.320645
2048,1,8,1.433156,1.556501
2048,1,8,1.734444,1.971169
2048,1,8,0.841622,0.958165
2048,1,8,1.732249,1.971249
2048,1,8,1.307379,1.544439
2048,1,8,1.203157,1.323543
2048,1,8,1.73089,1.969984
4096,1,8,5.118335,5.706852
4096,1,8,5.724689,6.66682
4096,1,8,5.20492,6.155294
4096,1,8,5.706602,6.154716
4096,1,8,5.69936,6.146923
4096,1,8,5.705899,6.152861
4096,1,8,5.580341,6.026402
4096,1,8,5.418461,6.361169
4096,1,8,5.118354,5.565955
4096,1,8,5.731937,6.685162
8192,1,8,24.626644,27.053368
8192,1,8,27.667926,30.227115
8192,1,8,25.435709,29.202901
8192,1,8,22.572862,25.164453
8192,1,8,22.2888,24.877911
8192,1,8,22.657111,25.065664
8192,1,8,22.227481,24.789745
8192,1,8,22.082819,23.967083
8192,1,8,21.675179,24.096773
8192,1,8,21.915616,23.978761
16,1,16,0.000775,0.000838
16,1,16,0.000383,0.000434
16,1,16,0.000359,0.000409
16,1,16,0.000408,0.000458
16,1,16,0.000285,0.000336
16,1,16,0.000295,0.000343
16,1,16,0.000421,0.00047
16,1,16,0.000302,0.000352
16,1,16,0.000381,0.000429
16,1,16,0.000346,0.000396
32,1,16,0.000534,0.000606
32,1,16,0.000531,0.000608
32,1,16,0.000519,0.000593
32,1,16,0.000476,0.000549
32,1,16,0.000528,0.000603
32,1,16,0.000536,0.00061
32,1,16,0.000534,0.00061
32,1,16,0.000527,0.000603
32,1,16,0.000532,0.000609
32,1,16,0.000556,0.000632
64,1,16,0.001511,0.001681
64,1,16,0.001509,0.001683
64,1,16,0.001254,0.001424
64,1,16,0.001336,0.001512
64,1,16,0.001531,0.001702
64,1,16,0.001537,0.001711
64,1,16,0.001536,0.001712
64,1,16,0.001519,0.001693
64,1,16,0.001313,0.001487
64,1,16,0.001529,0.001704
128,1,16,0.004228,0.004795
128,1,16,0.004336,0.004891
128,1,16,0.004398,0.004986
128,1,16,0.0055,0.006085
128,1,16,0.004325,0.004826
128,1,16,0.003648,0.004088
128,1,16,0.003792,0.004229
128,1,16,0.004252,0.004686
128,1,16,0.003938,0.004369
128,1,16,0.003829,0.00429
256,1,16,0.013662,0.015352
256,1,16,0.01373,0.015474
256,1,16,0.013513,0.015184
256,1,16,0.013473,0.015231
256,1,16,0.013708,0.015497
256,1,16,0.013547,0.015224
256,1,16,0.013783,0.015493
256,1,16,0.01376,0.015465
256,1,16,0.014941,0.016607
256,1,16,0.01359,0.015404
512,1,16,0.053111,0.060521
512,1,16,0.053317,0.06025
