size,f,threads,duration,io_alocation
8192,0,8,8.445443,12.455742
16,0,16,0.00056,0.000599
16,0,16,0.003713,0.003786
16,0,16,0.001287,0.001425
16,0,16,0.001011,0.001087
16,0,16,0.001065,0.001139
16,0,16,0.001009,0.001079
16,0,16,0.000808,0.000878
16,0,16,0.000997,0.001067
16,0,16,0.000945,0.001018
16,0,16,0.000948,0.001015
32,0,16,0.001109,0.001282
32,0,16,0.00124,0.001392
32,0,16,0.001043,0.0012
32,0,16,0.001068,0.001231
32,0,16,0.00102,0.001183
32,0,16,0.001159,0.001315
32,0,16,0.001183,0.001341
32,0,16,0.001015,0.001219
32,0,16,0.000955,0.001122
32,0,16,0.001012,0.001176
64,0,16,0.001777,0.00231
64,0,16,0.001593,0.002119
64,0,16,0.001654,0.002191
64,0,16,0.00182,0.002341
64,0,16,0.001875,0.002416
64,0,16,0.002141,0.002663
64,0,16,0.001832,0.002367
64,0,16,0.001279,0.001679
64,0,16,0.00106,0.001408
64,0,16,0.000836,0.001095
128,0,16,0.002178,0.003162
128,0,16,0.002287,0.003478
128,0,16,0.002483,0.003486
128,0,16,0.002448,0.003435
128,0,16,0.002163,0.00315
128,0,16,0.002133,0.003128
128,0,16,0.001891,0.002875
128,0,16,0.002158,0.003147
128,0,16,0.001849,0.002959
128,0,16,0.002233,0.003215
256,0,16,0.006338,0.010294
256,0,16,0.006443,0.010353
256,0,16,0.006148,0.010056
256,0,16,0.005528,0.009427
256,0,16,0.006182,0.010079
256,0,16,0.006651,0.010541
256,0,16,0.006958,0.01097
256,0,16,0.006201,0.010285
256,0,16,0.006861,0.010786
256,0,16,0.007012,0.010913
512,0,16,0.028233,0.043967
512,0,16,0.022655,0.038366
512,0,16,0.023138,0.038852
512,0,16,0.021062,0.036876
512,0,16,0.024886,0.040618
512,0,16,0.0235,0.039209
512,0,16,0.027462,0.04321
512,0,16,0.022047,0.037935
512,0,16,0.024283,0.039952
512,0,16,0.023953,0.039694
1024,0,16,0.095074,0.158389
1024,0,16,0.098965,0.161934
1024,0,16,0.093875,0.156808
1024,0,16,0.096913,0.15984
1024,0,16,0.098452,0.161564
1024,0,16,0.094985,0.157847
1024,0,16,0.088439,0.151389
1024,0,16,0.096874,0.159718
1024,0,16,0.085619,0.148938
1024,0,16,0.089687,0.15286
2048,0,16,0.372835,0.625499
2048,0,16,0.338511,0.591188
2048,0,16,0.36675,0.619756
2048,0,16,0.346602,0.599723
2048,0,16,0.366898,0.619596
2048,0,16,0.339008,0.590937
2048,0,16,0.357614,0.609672
2048,0,16,0.359885,0.612248
2048,0,16,0.399317,0.653351
2048,0,16,0.363015,0.616702
4096,0,16,1.455985,2.460393
4096,0,16,1.458102,2.462869
4096,0,16,1.44133,2.448593
4096,0,16,1.450788,2.46022
4096,0,16,1.458742,2.463484
4096,0,16,1.433456,2.440144
4096,0,16,1.436338,2.438159
4096,0,16,1.433846,2.441357
4096,0,16,1.395815,2.399282
4096,0,16,1.456751,2.476191
8192,0,16,5.743564,9.745968
8192,0,16,5.776058,9.791554
8192,0,16,5.770903,9.769507
8192,0,16,5.715515,9.716369
8192,0,16,5.632368,9.636187
8192,0,16,5.805822,9.79456
8192,0,16,5.71031,9.698843
8192,0,16,5.695931,9.695529
8192,0,16,5.703698,9.703171
8192,0,16,5.395248,9.384507
16,0,32,0.000787,0.000823
16,0,32,0.004688,0.004769
16,0,32,0.00076,0.000793
16,0,32,0.001018,0.001065
16,0,32,0.001239,0.00128
16,0,32,0.001314,0.001368
16,0,32,0.001257,0.001315
16,0,32,0.001653,0.001715
16,0,32,0.001302,0.001361
16,0,32,0.001348,0.001402
32,0,32,0.001337,0.001461
32,0,32,0.001355,0.001481
32,0,32,0.001384,0.001509
32,0,32,0.001503,0.001633
32,0,32,0.001393,0.001519
32,0,32,0.001396,0.001531
32,0,32,0.001921,0.002106
32,0,32,0.001521,0.001704
32,0,32,0.000895,0.000976
32,0,32,0.001154,0.001258
64,0,32,0.001916,0.002239
64,0,32,0.001549,0.001878
64,0,32,0.001582,0.001926
64,0,32,0.001626,0.001994
64,0,32,0.001496,0.001843
64,0,32,0.001677,0.002018
64,0,32,0.001588,0.001913
64,0,32,0.001537,0.001862
64,0,32,0.001486,0.001809
64,0,32,0.001752,0.00208
128,0,32,0.002891,0.004111
128,0,32,0.0036,0.004832
128,0,32,0.002588,0.003842
128,0,32,0.002246,0.003224
128,0,32,0.002655,0.003657
128,0,32,0.002093,0.003078
128,0,32,0.002386,0.003396
128,0,32,0.002461,0.003444
128,0,32,0.002378,0.003395
128,0,32,0.002453,0.003444
256,0,32,0.006128,0.010107
256,0,32,0.006363,0.01033
256,0,32,0.005693,0.009609
256,0,32,0.005244,0.009157
256,0,32,0.005868,0.009773
256,0,32,0.005996,0.0099
256,0,32,0.006401,0.010319
256,0,32,0.006533,0.010498
256,0,32,0.005599,0.009548
256,0,32,0.005377,0.009299
512,0,32,0.018463,0.034221
512,0,32,0.019653,0.036189
512,0,32,0.020861,0.036608
512,0,32,0.020534,0.036288
512,0,32,0.020018,0.035702
512,0,32,0.020881,0.036573
512,0,32,0.018998,0.034731
512,0,32,0.018899,0.034614
512,0,32,0.017149,0.032883
512,0,32,0.017469,0.033197
1024,0,32,0.070618,0.133604
1024,0,32,0.074173,0.137397
1024,0,32,0.068715,0.131698
1024,0,32,0.077115,0.140006
1024,0,32,0.06866,0.131616
1024,0,32,0.068769,0.131666
1024,0,32,0.070274,0.133133
1024,0,32,0.077096,0.140054
1024,0,32,0.07823,0.141132
1024,0,32,0.071674,0.134586
2048,0,32,0.288694,0.540716
2048,0,32,0.287773,0.539975
2048,0,32,0.261746,0.513686
2048,0,32,0.286044,0.54453
2048,0,32,0.265085,0.517658
2048,0,32,0.281399,0.534824
2048,0,32,0.271717,0.524473
2048,0,32,0.258819,0.518823
2048,0,32,0.290008,0.542736
2048,0,32,0.278839,0.53176
4096,0,32,1.089224,2.094547
4096,0,32,1.158223,2.159772
4096,0,32,1.035494,2.037775
4096,0,32,1.078844,2.078221
4096,0,32,1.057939,2.062233
4096,0,32,1.131861,2.140864
4096,0,32,1.124431,2.127756
4096,0,32,1.078431,2.08713
4096,0,32,1.011559,2.013021
4096,0,32,1.036154,2.041301
8192,0,32,4.121677,8.12669
8192,0,32,4.328794,8.321539
8192,0,32,4.156842,8.157113
8192,0,32,4.119588,8.129408
8192,0,32,4.343242,8.367198
8192,0,32,4.323669,8.340428
8192,0,32,4.204922,8.200433
8192,0,32,4.264268,8.272532
8192,0,32,4.118052,8.138211
8192,0,32,4.252298,8.252417
