size,f,threads,duration,io_alocation
8192,0,4,5.616629,9.835291
16,0,8,0.000521,0.00061
16,0,8,0.000526,0.000615
16,0,8,0.000404,0.000486
16,0,8,0.000372,0.000458
16,0,8,0.000325,0.000414
16,0,8,0.002085,0.002175
16,0,8,0.000343,0.000462
16,0,8,0.000365,0.000452
16,0,8,0.000325,0.000409
16,0,8,0.000401,0.000513
32,0,8,0.00216,0.002289
32,0,8,0.000376,0.000505
32,0,8,0.00301,0.003233
32,0,8,0.000503,0.000722
32,0,8,0.000367,0.000504
32,0,8,0.000321,0.00045
32,0,8,0.000316,0.000453
32,0,8,0.000342,0.000472
32,0,8,0.000337,0.000469
32,0,8,0.00033,0.000501
64,0,8,0.002285,0.002593
64,0,8,0.002784,0.003088
64,0,8,0.00057,0.00087
64,0,8,0.00055,0.000848
64,0,8,0.000566,0.000899
64,0,8,0.001501,0.00193
64,0,8,0.001914,0.002247
64,0,8,0.000585,0.000888
64,0,8,0.000626,0.00094
64,0,8,0.00058,0.000888
128,0,8,0.001737,0.003009
128,0,8,0.00168,0.002683
128,0,8,0.00156,0.002771
128,0,8,0.001752,0.002772
128,0,8,0.004038,0.005473
128,0,8,0.001389,0.00238
128,0,8,0.001555,0.003
128,0,8,0.002895,0.003895
128,0,8,0.00144,0.002432
128,0,8,0.00682,0.008234
256,0,8,0.00476,0.00853
256,0,8,0.004387,0.008119
256,0,8,0.004266,0.008079
256,0,8,0.005031,0.009113
256,0,8,0.005751,0.009977
256,0,8,0.005422,0.00922
256,0,8,0.005438,0.009179
256,0,8,0.007064,0.011197
256,0,8,0.004794,0.008841
256,0,8,0.005021,0.009059
512,0,8,0.01681,0.032973
512,0,8,0.017197,0.034853
512,0,8,0.016408,0.033818
512,0,8,0.018335,0.033755
512,0,8,0.017725,0.033641
512,0,8,0.017366,0.036684
512,0,8,0.016973,0.03434
512,0,8,0.016918,0.033411
512,0,8,0.017692,0.033523
512,0,8,0.017566,0.033253
1024,0,8,0.070362,0.134414
1024,0,8,0.068376,0.135178
1024,0,8,0.072772,0.146907
1024,0,8,0.070357,0.137816
1024,0,8,0.065074,0.134418
1024,0,8,0.071381,0.137236
1024,0,8,0.073231,0.137167
1024,0,8,0.065797,0.13354
1024,0,8,0.071192,0.146718
1024,0,8,0.072481,0.146906
2048,0,8,0.280829,0.55375
2048,0,8,0.271057,0.545419
2048,0,8,0.263253,0.522554
2048,0,8,0.28084,0.551532
2048,0,8,0.26767,0.556475
2048,0,8,0.285382,0.566182
2048,0,8,0.275172,0.574449
2048,0,8,0.269232,0.529079
2048,0,8,0.261515,0.533045
2048,0,8,0.267286,0.526778
4096,0,8,1.063648,2.102731
4096,0,8,1.039209,2.126825
4096,0,8,1.061202,2.123898
4096,0,8,1.069126,2.163759
4096,0,8,1.033433,2.097388
4096,0,8,1.087507,2.120852
4096,0,8,1.158478,2.231321
4096,0,8,1.016795,2.089356
4096,0,8,1.026681,2.046469
4096,0,8,1.045529,2.028546
8192,0,8,4.173541,8.288524
8192,0,8,4.194569,8.297212
8192,0,8,4.002589,8.151606
8192,0,8,4.122904,8.196887
8192,0,8,4.066246,8.243778
8192,0,8,4.07479,8.159435
8192,0,8,3.988794,8.065314
8192,0,8,4.04105,8.265693
8192,0,8,3.698927,7.736853
8192,0,8,3.590556,7.400093
16,0,16,0.000663,0.000753
16,0,16,0.000715,0.000808
16,0,16,0.000529,0.000613
16,0,16,0.000569,0.000653
16,0,16,0.000531,0.000616
16,0,16,0.000629,0.000715
16,0,16,0.000573,0.000662
16,0,16,0.000514,0.000601
16,0,16,0.000724,0.000811
16,0,16,0.000712,0.000798
32,0,16,0.00062,0.000747
32,0,16,0.000589,0.000724
32,0,16,0.000668,0.000801
32,0,16,0.000946,0.001077
32,0,16,0.000652,0.000782
32,0,16,0.000614,0.000741
32,0,16,0.000589,0.000718
32,0,16,0.000636,0.000763
32,0,16,0.000641,0.000774
32,0,16,0.000674,0.000803
64,0,16,0.000933,0.001235
64,0,16,0.000669,0.000969
64,0,16,0.000628,0.000935
64,0,16,0.00063,0.000937
64,0,16,0.000636,0.000943
64,0,16,0.000655,0.000958
64,0,16,0.000699,0.000995
64,0,16,0.000678,0.000993
64,0,16,0.000652,0.000955
64,0,16,0.000628,0.000927
128,0,16,0.001382,0.002384
128,0,16,0.001581,0.00258
128,0,16,0.001668,0.002669
128,0,16,0.001364,0.002333
128,0,16,0.001581,0.00257
128,0,16,0.001498,0.002494
128,0,16,0.001388,0.002356
128,0,16,0.001277,0.002247
128,0,16,0.001364,0.002382
128,0,16,0.001321,0.002296
256,0,16,0.004157,0.007885
256,0,16,0.004196,0.007929
256,0,16,0.004283,0.007988
256,0,16,0.003967,0.007671
256,0,16,0.004152,0.007871
256,0,16,0.004939,0.008634
256,0,16,0.003998,0.007792
256,0,16,0.004142,0.007844
256,0,16,0.004142,0.007931
256,0,16,0.004172,0.007956
512,0,16,0.015572,0.030304
512,0,16,0.015006,0.030035
512,0,16,0.014691,0.029493
512,0,16,0.014628,0.029362
512,0,16,0.014635,0.02946
512,0,16,0.014698,0.029457
512,0,16,0.014752,0.029492
512,0,16,0.015026,0.029951
512,0,16,0.014799,0.02957
512,0,16,0.014685,0.029573
1024,0,16,0.057956,0.117116
1024,0,16,0.057811,0.116815
1024,0,16,0.057022,0.116138
1024,0,16,0.057511,0.117352
1024,0,16,0.057105,0.116719
1024,0,16,0.057087,0.116202
1024,0,16,0.057239,0.116764
1024,0,16,0.057216,0.118288
1024,0,16,0.057515,0.116791
1024,0,16,0.057287,0.116497
2048,0,16,0.252527,0.492818
2048,0,16,0.226634,0.471981
2048,0,16,0.224993,0.463145
2048,0,16,0.226078,0.466465
2048,0,16,0.224759,0.463402
2048,0,16,0.225361,0.463304
2048,0,16,0.253316,0.494417
2048,0,16,0.249866,0.496879
2048,0,16,0.252458,0.492518
2048,0,16,0.225463,0.466073
4096,0,16,0.898822,1.844428
4096,0,16,0.906261,1.849561
4096,0,16,0.972883,1.927784
4096,0,16,0.916144,1.875086
4096,0,16,0.909863,1.854986
4096,0,16,0.899398,1.850359
4096,0,16,0.9391,1.890157
4096,0,16,0.920386,1.885304
4096,0,16,0.898556,1.867042
4096,0,16,0.919476,1.873781
8192,0,16,3.642982,7.512771
8192,0,16,3.899232,7.76165
8192,0,16,3.582644,7.336896
8192,0,16,2.594721,6.102271
8192,0,16,2.912727,5.277805
8192,0,16,3.023176,5.435463
8192,0,16,3.089823,5.517073
8192,0,16,3.23579,5.643945
8192,0,16,2.31825,4.813735
8192,0,16,2.968618,5.290058
16,0,32,0.001249,0.001339
16,0,32,0.001311,0.001399
16,0,32,0.001008,0.001092
16,0,32,0.001057,0.001142
16,0,32,0.001082,0.001166
16,0,32,0.001111,0.001195
16,0,32,0.001179,0.001271
16,0,32,0.001083,0.001172
16,0,32,0.001075,0.001162
16,0,32,0.001317,0.001405
32,0,32,0.001195,0.001326
32,0,32,0.001158,0.001289
32,0,32,0.001155,0.001286
32,0,32,0.001319,0.001443
32,0,32,0.001091,0.00122
32,0,32,0.001231,0.001359
32,0,32,0.001121,0.001253
32,0,32,0.001153,0.001284
32,0,32,0.001162,0.001295
32,0,32,0.001172,0.001341
64,0,32,0.001214,0.001519
64,0,32,0.001336,0.001632
64,0,32,0.001189,0.001489
64,0,32,0.001137,0.001437
64,0,32,0.001159,0.001459
64,0,32,0.001246,0.00154
64,0,32,0.00111,0.001407
64,0,32,0.001113,0.001409
64,0,32,0.00112,0.001423
64,0,32,0.001156,0.001463
128,0,32,0.00157,0.002544
128,0,32,0.001714,0.002743
128,0,32,0.001665,0.00277
128,0,32,0.001899,0.002857
128,0,32,0.001707,0.002693
128,0,32,0.00169,0.002653
128,0,32,0.001622,0.002652
128,0,32,0.001848,0.002852
128,0,32,0.001977,0.002952
128,0,32,0.001791,0.00276
256,0,32,0.004975,0.00871
256,0,32,0.004292,0.00808
256,0,32,0.004348,0.008059
256,0,32,0.004576,0.00826
256,0,32,0.0046,0.008306
256,0,32,0.004508,0.008208
256,0,32,0.004417,0.008109
256,0,32,0.004459,0.008149
256,0,32,0.005241,0.008946
256,0,32,0.004299,0.008016
